0,1,{}
0,2,{}
0,3,{}
0,4,{}
0,5,{}
0,9,{}
0,10,{}
0,11,{}
0,13,{}
0,17,{}
0,21,{}
0,24,{}
0,26,{}
0,28,{}
0,32,{}
0,38,{}
0,39,{}
0,48,{}
0,52,{}
0,54,{}
0,58,{}
0,61,{}
0,92,{}
0,100,{}
0,107,{}
0,115,{}
0,118,{}
0,153,{}
0,161,{}
0,162,{}
0,171,{}
0,172,{}
0,177,{}
0,194,{}
0,196,{}
0,199,{}
0,266,{}
0,281,{}
0,285,{}
0,307,{}
0,325,{}
0,326,{}
0,339,{}
0,354,{}
0,356,{}
0,378,{}
0,387,{}
0,398,{}
0,416,{}
0,426,{}
0,437,{}
0,460,{}
0,464,{}
0,480,{}
1,2,{}
1,3,{}
1,4,{}
1,7,{}
1,8,{}
1,9,{}
1,11,{}
1,14,{}
1,27,{}
1,29,{}
1,31,{}
1,33,{}
1,35,{}
1,46,{}
1,50,{}
1,52,{}
1,57,{}
1,61,{}
1,65,{}
1,67,{}
1,70,{}
1,71,{}
1,77,{}
1,79,{}
1,81,{}
1,86,{}
1,90,{}
1,93,{}
1,106,{}
1,113,{}
1,114,{}
1,133,{}
1,134,{}
1,140,{}
1,146,{}
1,157,{}
1,166,{}
1,169,{}
1,174,{}
1,178,{}
1,181,{}
1,192,{}
1,194,{}
1,217,{}
1,218,{}
1,223,{}
1,227,{}
1,248,{}
1,253,{}
1,283,{}
1,299,{}
1,347,{}
1,380,{}
1,390,{}
1,395,{}
1,401,{}
1,406,{}
1,438,{}
1,446,{}
1,458,{}
2,3,{}
2,4,{}
2,5,{}
2,6,{}
2,7,{}
2,8,{}
2,15,{}
2,20,{}
2,23,{}
2,36,{}
2,39,{}
2,42,{}
2,44,{}
2,53,{}
2,54,{}
2,55,{}
2,64,{}
2,68,{}
2,69,{}
2,89,{}
2,119,{}
2,134,{}
2,158,{}
2,165,{}
2,167,{}
2,168,{}
2,208,{}
2,209,{}
2,254,{}
2,265,{}
2,273,{}
2,278,{}
2,296,{}
2,308,{}
2,313,{}
2,331,{}
2,343,{}
2,361,{}
2,366,{}
2,369,{}
2,386,{}
2,462,{}
2,485,{}
3,6,{}
3,10,{}
3,13,{}
3,14,{}
3,16,{}
3,17,{}
3,20,{}
3,47,{}
3,51,{}
3,58,{}
3,69,{}
3,78,{}
3,92,{}
3,96,{}
3,105,{}
3,144,{}
3,147,{}
3,243,{}
3,264,{}
3,296,{}
3,308,{}
3,336,{}
3,355,{}
3,375,{}
3,386,{}
3,421,{}
3,466,{}
3,474,{}
3,484,{}
3,497,{}
4,5,{}
4,10,{}
4,20,{}
4,21,{}
4,23,{}
4,25,{}
4,29,{}
4,32,{}
4,41,{}
4,59,{}
4,62,{}
4,66,{}
4,67,{}
4,78,{}
4,139,{}
4,146,{}
4,206,{}
4,231,{}
4,237,{}
4,248,{}
4,255,{}
4,256,{}
4,266,{}
4,270,{}
4,274,{}
4,301,{}
4,304,{}
4,314,{}
4,317,{}
4,323,{}
4,350,{}
4,360,{}
4,391,{}
4,400,{}
4,414,{}
4,446,{}
4,448,{}
4,456,{}
5,6,{}
5,7,{}
5,8,{}
5,13,{}
5,14,{}
5,16,{}
5,18,{}
5,21,{}
5,22,{}
5,24,{}
5,25,{}
5,28,{}
5,30,{}
5,37,{}
5,38,{}
5,40,{}
5,43,{}
5,45,{}
5,56,{}
5,59,{}
5,80,{}
5,88,{}
5,109,{}
5,112,{}
5,117,{}
5,125,{}
5,135,{}
5,152,{}
5,165,{}
5,190,{}
5,197,{}
5,201,{}
5,207,{}
5,210,{}
5,212,{}
5,230,{}
5,236,{}
5,247,{}
5,252,{}
5,256,{}
5,262,{}
5,264,{}
5,277,{}
5,300,{}
5,314,{}
5,342,{}
5,356,{}
5,366,{}
5,370,{}
5,402,{}
5,406,{}
5,472,{}
5,499,{}
6,9,{}
6,17,{}
6,18,{}
6,41,{}
6,235,{}
6,309,{}
6,354,{}
6,358,{}
6,407,{}
6,449,{}
6,469,{}
7,19,{}
7,26,{}
7,28,{}
7,38,{}
7,40,{}
7,47,{}
7,55,{}
7,56,{}
7,58,{}
7,68,{}
7,114,{}
7,122,{}
7,174,{}
7,190,{}
7,221,{}
7,232,{}
7,234,{}
7,249,{}
7,262,{}
7,291,{}
7,329,{}
7,330,{}
8,12,{}
8,15,{}
8,73,{}
8,104,{}
8,106,{}
8,122,{}
8,130,{}
8,205,{}
8,209,{}
8,213,{}
8,234,{}
8,238,{}
8,279,{}
8,285,{}
8,385,{}
8,450,{}
8,451,{}
9,12,{}
9,24,{}
9,32,{}
9,44,{}
9,45,{}
9,63,{}
9,74,{}
9,79,{}
9,123,{}
9,124,{}
9,168,{}
9,252,{}
9,260,{}
9,323,{}
9,332,{}
9,338,{}
9,342,{}
9,371,{}
9,453,{}
9,462,{}
9,489,{}
10,11,{}
10,12,{}
10,15,{}
10,18,{}
10,27,{}
10,31,{}
10,33,{}
10,40,{}
10,45,{}
10,70,{}
10,74,{}
10,99,{}
10,100,{}
10,118,{}
10,140,{}
10,142,{}
10,144,{}
10,182,{}
10,190,{}
10,204,{}
10,208,{}
10,259,{}
10,271,{}
10,298,{}
10,303,{}
10,304,{}
10,338,{}
10,367,{}
10,373,{}
10,390,{}
10,434,{}
10,435,{}
10,444,{}
10,491,{}
11,16,{}
11,41,{}
11,42,{}
11,48,{}
11,71,{}
11,73,{}
11,108,{}
11,158,{}
11,181,{}
11,272,{}
11,303,{}
11,335,{}
11,359,{}
11,382,{}
11,415,{}
11,421,{}
11,440,{}
11,483,{}
11,492,{}
12,19,{}
12,22,{}
12,30,{}
12,49,{}
12,50,{}
12,60,{}
12,84,{}
12,88,{}
12,160,{}
12,164,{}
12,172,{}
12,176,{}
12,220,{}
12,241,{}
12,250,{}
12,261,{}
12,262,{}
12,320,{}
12,327,{}
12,340,{}
12,364,{}
12,425,{}
12,450,{}
12,459,{}
12,465,{}
12,481,{}
12,493,{}
13,19,{}
13,49,{}
13,95,{}
13,215,{}
13,383,{}
13,388,{}
13,413,{}
14,83,{}
14,129,{}
14,182,{}
14,420,{}
15,46,{}
15,63,{}
15,78,{}
15,123,{}
15,127,{}
15,171,{}
15,276,{}
15,298,{}
15,449,{}
15,473,{}
16,31,{}
16,33,{}
16,36,{}
16,281,{}
16,443,{}
16,449,{}
16,492,{}
17,126,{}
18,22,{}
18,34,{}
18,47,{}
18,89,{}
18,103,{}
18,223,{}
18,257,{}
18,267,{}
18,381,{}
18,390,{}
18,409,{}
19,23,{}
19,27,{}
19,37,{}
19,43,{}
19,64,{}
19,111,{}
19,246,{}
19,320,{}
19,324,{}
19,329,{}
19,462,{}
20,42,{}
20,48,{}
20,62,{}
20,63,{}
20,72,{}
20,97,{}
20,121,{}
20,127,{}
20,137,{}
20,155,{}
20,278,{}
20,423,{}
20,442,{}
20,460,{}
21,54,{}
21,55,{}
21,83,{}
21,87,{}
21,133,{}
21,145,{}
21,155,{}
