,source,target
0,politifact15573,63366898473115649
1,politifact15573,63651482322485248
2,politifact15573,64826497491410945
3,politifact15573,269290630579093504
4,politifact15573,349244147737178114
5,politifact15573,411418577510477825
6,politifact15573,621750147584761856
7,politifact15573,624088473281142784
8,politifact15573,647020910738804736
9,politifact15573,649244666215329793
10,politifact15573,649245375186927617
11,politifact15573,649685770517610496
12,politifact15573,655825557125357568
13,politifact15573,667037405732450304
14,politifact15573,670453416712368128
15,politifact15573,674359686070579201
16,politifact15573,677693320412405760
17,politifact15573,678118261846761476
18,politifact15573,683710086204620801
19,politifact15573,683982567654166528
20,politifact15573,684011155925397504
21,politifact15573,692552326020730880
22,politifact15573,695051326619795457
23,politifact15573,705061023431024640
24,politifact15573,706676834868568064
25,politifact15573,707046151636197376
26,politifact15573,709597013265027073
27,politifact15573,710074058642235392
28,politifact15573,713484497635962884
29,politifact15573,713863109878874112
30,politifact15573,714776931573440512
31,politifact15573,714822865087016960
32,politifact15573,714824089907625984
33,politifact15573,714901043168018435
34,politifact15573,716748125629644800
35,politifact15573,717196983304204288
36,politifact15573,721987944265957376
37,politifact15573,739478520657678338
38,politifact15573,740943517023756289
39,politifact15573,742099545685790720
40,politifact15573,744527186812600320
41,politifact15573,753743495035092992
42,politifact15573,755128844588347392
43,politifact15573,764519444399796224
44,politifact15573,768536489932185600
45,politifact15573,772149205112459264
46,politifact15573,773581078267166721
47,politifact15573,777322761693847552
48,politifact15573,780415091204317184
49,politifact15573,780600522789228545
50,politifact15573,781354138776907776
51,politifact15573,788957644266569728
52,politifact15573,789482728777482240
53,politifact15573,791046007085826048
54,politifact15573,793414946990194688
55,politifact15573,793520642305904640
56,politifact15573,793745995326746624
57,politifact15573,795467113473437696
58,politifact15573,795684232999878656
59,politifact15573,795684671904477185
60,politifact15573,796118230930718724
61,politifact15573,796204482874998790
62,politifact15573,796246777795985408
63,politifact15573,796415757093601281
64,politifact15573,796463770914717696
65,politifact15573,796527075054260227
66,politifact15573,796594879337873408
67,politifact15573,796783231617990656
68,politifact15573,796824270454267904
69,politifact15573,796927088104271872
70,politifact15573,797130450477035520
71,politifact15573,797530859448373248
72,politifact15573,798898109040324608
73,politifact15573,798898140048785408
74,politifact15573,798903380668084224
75,politifact15573,798907265277247488
76,politifact15573,798907411100733441
77,politifact15573,798912696649416704
78,politifact15573,798924760419864576
79,politifact15573,798937268639580161
80,politifact15573,798951931527897088
81,politifact15573,798952662041407488
82,politifact15573,798953947692142592
83,politifact15573,798969381686538241
84,politifact15573,798979517939224576
85,politifact15573,798982793443311616
86,politifact15573,798987939057258497
87,politifact15573,798999859143450624
88,politifact15573,799001779929305088
89,politifact15573,799024455762604034
90,politifact15573,799046244790255617
91,politifact15573,799056243704942592
92,politifact15573,799056302270009345
93,politifact15573,799238263861112832
94,politifact15573,799601907731955712
95,politifact15573,800683028272021508
96,politifact15573,800704584557527040
97,politifact15573,800704594833616896
98,politifact15573,800705262692732928
99,politifact15573,800718690547183616
100,politifact15573,800718696788336641
101,politifact15573,800733557459034112
102,politifact15573,800733583312756739
103,politifact15573,800768654316998657
104,politifact15573,800768675233992704
105,politifact15573,803330525872132097
106,politifact15573,805206716690337793
107,politifact15573,805494632272408580
108,politifact15573,812275934120341504
109,politifact15573,812825595172114432
110,politifact15573,814882979235233792
111,politifact15573,816847330112655361
112,politifact15573,817819840912195585
113,politifact15573,821611033429213188
114,politifact15573,822137664157589505
115,politifact15573,822139461492359169
116,politifact15573,823266837253263360
117,politifact15573,825137644166279169
118,politifact15573,825228683799584768
119,politifact15573,825228728389267456
120,politifact15573,825228905300779008
121,politifact15573,825228911948787713
122,politifact15573,825229022174941184
123,politifact15573,825229171546693632
124,politifact15573,825230662676344833
125,politifact15573,825230758444879872
126,politifact15573,825232928246427648
127,politifact15573,825247616325677056
128,politifact15573,825249092443992064
129,politifact15573,825250806123241472
130,politifact15573,825261280969768960
131,politifact15573,825261289119182848
132,politifact15573,825280171657818112
133,politifact15573,825280243778854915
134,politifact15573,825301079713804289
135,politifact15573,825301171233370112
136,politifact15573,825324809902911490
137,politifact15573,825327855823364096
138,politifact15573,825398856145829891
139,politifact15573,825398862013726720
140,politifact15573,825399430979473408
141,politifact15573,825400127745560580
142,politifact15573,825400473234571265
143,politifact15573,825410029956235264
144,politifact15573,825410258944270336
145,politifact15573,825413597098541056
146,politifact15573,825686389526298625
147,politifact15573,825867647392894981
148,politifact15573,826239130560520192
149,politifact15573,826540802629263360
150,politifact15573,826769124168761344
151,politifact15573,827195314222354433
152,politifact15573,827314692985077760
153,politifact15573,828301163875430401
154,politifact15573,828648606395670528
155,politifact15573,829308958947028992
156,politifact15573,831426074621919234
157,politifact15573,835511077442039808
158,politifact15573,838412746500812803
159,politifact15573,839286984044605440
160,politifact15573,840370556251828225
161,politifact15573,845008966832852992
162,politifact15573,847117727206555648
163,politifact15573,852154627353178112
164,politifact15573,853986738586476544
165,politifact15573,865651229237497856
166,politifact15573,866610616018116609
167,politifact15573,866671073139490818
168,politifact15573,869002329554509824
169,politifact15573,877585014103429120
170,politifact15573,880874855712927745
171,politifact15573,888928551822544896
172,politifact15573,890290226685497344
173,politifact15573,898545781220810755
174,politifact15573,899799326599282691
175,politifact15573,899799385344589825
176,politifact15573,899801608611123200
177,politifact15573,901808497217736705
178,politifact15573,904060485712183296
179,politifact15573,905563819597897728
180,politifact15573,906746279711137792
181,politifact15573,908030707527585793
182,politifact15573,909455723519729664
183,politifact15573,909958036759957504
184,politifact15573,910349539843952641
185,politifact15573,911551588614975488
186,politifact15573,912300861791105026
187,politifact15573,913040321889497089
188,politifact15573,914276792739012609
189,politifact15573,914316809742020608
190,politifact15573,915199761417777153
191,politifact15573,916816930530611200
192,politifact15573,918879799879323650
193,politifact15573,921256277958737920
194,politifact15573,921936683783933958
195,politifact15573,926167267003523072
196,politifact15573,926380465992404993
197,politifact15573,928558968141578240
198,politifact15573,929028088926793728
199,politifact15573,929560912234553345
200,politifact15573,929714513301123074
201,politifact15573,929748189716078592
202,politifact15573,930596843075063809
