0,15,{}
0,139,{}
1,294,{}
1,399,{}
3,132,{}
4,114,{}
4,448,{}
6,300,{}
6,388,{}
7,363,{}
7,441,{}
8,412,{}
9,98,{}
9,161,{}
10,127,{}
10,214,{}
10,442,{}
11,22,{}
11,264,{}
12,381,{}
13,170,{}
13,201,{}
14,133,{}
14,375,{}
14,479,{}
15,348,{}
15,492,{}
16,420,{}
17,58,{}
17,120,{}
17,121,{}
17,149,{}
18,27,{}
18,40,{}
18,224,{}
19,251,{}
19,380,{}
19,405,{}
20,126,{}
20,219,{}
21,59,{}
22,80,{}
22,90,{}
22,127,{}
22,153,{}
22,186,{}
22,239,{}
22,429,{}
23,490,{}
24,160,{}
24,190,{}
24,455,{}
24,483,{}
25,131,{}
25,279,{}
25,472,{}
26,202,{}
26,243,{}
26,291,{}
27,41,{}
27,176,{}
27,216,{}
27,253,{}
27,323,{}
28,239,{}
28,241,{}
28,440,{}
29,154,{}
32,490,{}
33,475,{}
34,216,{}
34,263,{}
34,383,{}
34,477,{}
34,499,{}
35,261,{}
35,346,{}
35,397,{}
36,499,{}
37,43,{}
37,205,{}
38,56,{}
38,114,{}
38,183,{}
38,246,{}
38,380,{}
39,250,{}
40,247,{}
40,461,{}
41,120,{}
41,420,{}
41,487,{}
42,336,{}
43,141,{}
43,186,{}
43,260,{}
43,338,{}
45,155,{}
45,395,{}
46,331,{}
47,384,{}
50,178,{}
50,241,{}
51,319,{}
51,386,{}
52,332,{}
52,359,{}
53,320,{}
54,435,{}
56,134,{}
56,469,{}
57,479,{}
58,402,{}
59,88,{}
59,295,{}
60,273,{}
61,274,{}
62,246,{}
64,124,{}
64,365,{}
64,474,{}
66,377,{}
67,269,{}
67,415,{}
68,240,{}
68,292,{}
69,146,{}
69,443,{}
74,216,{}
74,489,{}
74,491,{}
78,92,{}
78,150,{}
79,152,{}
81,206,{}
82,101,{}
82,119,{}
82,133,{}
83,459,{}
85,305,{}
85,350,{}
86,357,{}
87,238,{}
87,409,{}
87,478,{}
88,342,{}
88,421,{}
89,297,{}
90,328,{}
91,231,{}
93,218,{}
93,351,{}
94,187,{}
94,330,{}
94,394,{}
95,102,{}
95,107,{}
96,154,{}
96,259,{}
96,315,{}
96,465,{}
96,495,{}
97,163,{}
98,106,{}
99,104,{}
101,275,{}
102,229,{}
102,370,{}
102,439,{}
105,142,{}
105,214,{}
105,304,{}
105,427,{}
106,471,{}
107,480,{}
108,249,{}
108,269,{}
108,276,{}
109,181,{}
111,411,{}
111,431,{}
112,186,{}
113,176,{}
113,489,{}
115,226,{}
115,283,{}
116,255,{}
117,245,{}
118,170,{}
118,246,{}
118,449,{}
119,150,{}
119,243,{}
119,395,{}
119,425,{}
121,158,{}
121,334,{}
121,475,{}
122,422,{}
124,464,{}
124,479,{}
125,132,{}
127,224,{}
130,150,{}
130,175,{}
130,405,{}
131,324,{}
132,151,{}
132,320,{}
134,164,{}
134,305,{}
135,199,{}
135,249,{}
135,467,{}
135,497,{}
137,221,{}
138,143,{}
139,226,{}
141,372,{}
141,429,{}
142,292,{}
142,410,{}
143,366,{}
143,477,{}
143,495,{}
147,206,{}
147,382,{}
149,232,{}
149,368,{}
150,208,{}
151,349,{}
151,459,{}
153,397,{}
154,289,{}
155,344,{}
155,351,{}
159,324,{}
159,388,{}
159,481,{}
160,203,{}
161,174,{}
162,242,{}
164,291,{}
164,455,{}
165,314,{}
166,208,{}
166,346,{}
166,376,{}
168,190,{}
169,254,{}
171,342,{}
173,331,{}
173,350,{}
173,370,{}
174,398,{}
175,247,{}
175,348,{}
176,411,{}
176,440,{}
178,198,{}
178,314,{}
181,433,{}
182,237,{}
183,188,{}
184,443,{}
185,373,{}
185,473,{}
186,435,{}
187,438,{}
190,238,{}
191,293,{}
192,462,{}
194,426,{}
194,475,{}
197,274,{}
202,307,{}
202,356,{}
202,373,{}
204,353,{}
204,445,{}
205,223,{}
206,292,{}
208,290,{}
209,421,{}
213,445,{}
216,296,{}
217,315,{}
219,284,{}
221,270,{}
222,430,{}
222,451,{}
223,366,{}
223,416,{}
223,441,{}
230,263,{}
230,474,{}
233,306,{}
234,474,{}
235,408,{}
238,282,{}
238,477,{}
239,474,{}
240,307,{}
242,262,{}
242,406,{}
243,466,{}
245,289,{}
245,347,{}
247,325,{}
249,279,{}
249,361,{}
250,336,{}
252,486,{}
253,258,{}
254,289,{}
257,426,{}
259,386,{}
259,474,{}
260,261,{}
261,315,{}
262,321,{}
263,274,{}
263,445,{}
263,499,{}
266,339,{}
266,479,{}
267,387,{}
268,352,{}
269,446,{}
270,454,{}
272,285,{}
272,320,{}
272,427,{}
274,284,{}
274,289,{}
274,482,{}
275,427,{}
278,314,{}
280,393,{}
280,436,{}
281,282,{}
281,487,{}
282,334,{}
285,342,{}
285,392,{}
285,450,{}
286,424,{}
291,418,{}
292,329,{}
293,354,{}
299,464,{}
299,493,{}
301,323,{}
301,371,{}
305,475,{}
305,496,{}
309,473,{}
311,415,{}
311,462,{}
311,465,{}
313,497,{}
315,463,{}
316,377,{}
319,422,{}
321,429,{}
324,378,{}
325,421,{}
326,341,{}
326,350,{}
326,363,{}
328,339,{}
329,340,{}
329,441,{}
331,416,{}
335,481,{}
339,349,{}
340,472,{}
341,472,{}
343,436,{}
344,396,{}
345,489,{}
348,359,{}
349,461,{}
352,387,{}
358,463,{}
362,458,{}
368,392,{}
368,498,{}
369,381,{}
370,421,{}
371,373,{}
371,402,{}
372,436,{}
373,481,{}
374,445,{}
377,402,{}
377,451,{}
381,482,{}
386,439,{}
392,483,{}
398,472,{}
400,436,{}
412,441,{}
413,472,{}
417,453,{}
419,435,{}
422,495,{}
427,481,{}
428,441,{}
428,445,{}
428,446,{}
429,496,{}
431,466,{}
442,490,{}
444,483,{}
456,477,{}
461,478,{}
