#network.py erdos-renyi --n 500 --p 0.003 --total 5
# GMT Mon Sep 14 20:40:52 2020
# 
0,2
446,{}
492,{}
1,2
61,{}
329,{}
2,4
22,{}
169,{}
180,{}
434,{}
3,0
4,3
208,{}
315,{}
317,{}
5,1
70,{}
6,3
155,{}
178,{}
260,{}
7,0
8,1
128,{}
9,1
296,{}
10,1
276,{}
11,7
24,{}
34,{}
58,{}
127,{}
148,{}
227,{}
342,{}
12,4
83,{}
254,{}
288,{}
358,{}
13,1
340,{}
14,1
240,{}
15,1
104,{}
16,2
318,{}
420,{}
17,1
201,{}
18,3
44,{}
249,{}
435,{}
19,4
250,{}
274,{}
390,{}
454,{}
20,3
319,{}
338,{}
389,{}
21,0
22,3
124,{}
317,{}
435,{}
23,1
124,{}
24,0
25,0
26,1
151,{}
27,0
28,1
246,{}
29,3
200,{}
261,{}
417,{}
30,1
54,{}
31,1
382,{}
32,1
210,{}
33,1
73,{}
34,1
477,{}
35,3
49,{}
182,{}
324,{}
36,2
77,{}
368,{}
37,1
86,{}
38,0
39,2
76,{}
447,{}
40,3
73,{}
360,{}
370,{}
41,0
42,2
154,{}
221,{}
43,0
44,3
139,{}
450,{}
481,{}
45,0
46,2
173,{}
488,{}
47,0
48,0
49,0
50,0
51,3
82,{}
172,{}
306,{}
52,3
91,{}
207,{}
306,{}
53,1
485,{}
54,1
421,{}
55,1
188,{}
56,1
244,{}
57,0
58,0
59,0
60,1
401,{}
61,2
219,{}
485,{}
62,0
63,3
348,{}
351,{}
442,{}
64,3
201,{}
242,{}
385,{}
65,1
434,{}
66,2
177,{}
198,{}
67,0
68,3
78,{}
125,{}
162,{}
69,0
70,2
174,{}
279,{}
71,0
72,1
213,{}
73,1
478,{}
74,2
143,{}
300,{}
75,2
284,{}
334,{}
76,2
195,{}
388,{}
77,2
105,{}
262,{}
78,2
248,{}
493,{}
79,1
200,{}
80,4
170,{}
179,{}
276,{}
308,{}
81,0
82,2
203,{}
299,{}
83,0
84,0
85,0
86,2
269,{}
353,{}
87,1
281,{}
88,2
90,{}
355,{}
89,1
467,{}
90,3
161,{}
163,{}
188,{}
91,1
334,{}
92,1
346,{}
93,1
263,{}
94,1
196,{}
95,1
302,{}
96,0
97,3
160,{}
255,{}
362,{}
98,1
304,{}
99,2
135,{}
252,{}
100,2
239,{}
295,{}
101,0
102,2
146,{}
151,{}
103,1
229,{}
104,1
418,{}
105,3
387,{}
434,{}
472,{}
106,3
113,{}
316,{}
441,{}
107,0
108,0
109,0
110,2
351,{}
458,{}
111,1
283,{}
112,2
122,{}
445,{}
113,2
308,{}
338,{}
114,2
121,{}
334,{}
115,0
116,0
117,1
156,{}
118,1
191,{}
119,1
271,{}
120,1
339,{}
121,1
133,{}
122,3
235,{}
490,{}
499,{}
