#network.py erdos-renyi --n 500 --p 0.002 --total 5
# GMT Mon Sep 14 20:40:35 2020
# 
0,2
204,{}
344,{}
1,2
200,{}
350,{}
2,0
3,1
440,{}
4,1
388,{}
5,3
190,{}
293,{}
462,{}
6,0
7,0
8,1
337,{}
9,1
234,{}
10,0
11,5
70,{}
72,{}
316,{}
356,{}
494,{}
12,0
13,2
299,{}
458,{}
14,1
220,{}
15,2
218,{}
280,{}
16,1
456,{}
17,0
18,2
280,{}
358,{}
19,1
496,{}
20,0
21,0
22,0
23,0
24,0
25,0
26,1
344,{}
27,1
372,{}
28,1
493,{}
29,0
30,3
148,{}
155,{}
343,{}
31,0
32,1
408,{}
33,2
407,{}
416,{}
34,2
190,{}
392,{}
35,3
74,{}
219,{}
264,{}
36,2
321,{}
373,{}
37,1
329,{}
38,1
271,{}
39,1
79,{}
40,2
122,{}
205,{}
41,0
42,3
56,{}
138,{}
170,{}
43,0
44,0
45,2
67,{}
229,{}
46,0
47,0
48,0
49,0
50,0
51,0
52,1
353,{}
53,1
70,{}
54,0
55,1
95,{}
56,0
57,2
181,{}
424,{}
58,0
59,1
128,{}
60,2
126,{}
392,{}
61,3
164,{}
370,{}
391,{}
62,1
273,{}
63,1
319,{}
64,0
65,2
68,{}
198,{}
66,0
67,2
400,{}
464,{}
68,0
69,0
70,1
497,{}
71,0
72,3
74,{}
118,{}
222,{}
73,1
197,{}
74,0
75,0
76,0
77,1
407,{}
78,0
79,1
246,{}
80,1
386,{}
81,0
82,0
83,3
93,{}
221,{}
257,{}
84,1
444,{}
85,0
86,0
87,0
88,1
272,{}
89,2
94,{}
353,{}
90,0
91,0
92,1
96,{}
93,0
94,1
274,{}
95,1
187,{}
96,0
97,0
98,0
99,1
270,{}
100,2
126,{}
432,{}
101,0
102,0
103,0
104,2
154,{}
453,{}
105,1
350,{}
106,0
107,2
334,{}
438,{}
108,0
109,0
110,0
111,1
384,{}
112,0
113,1
304,{}
114,0
115,1
340,{}
116,2
163,{}
237,{}
117,1
445,{}
118,0
119,1
414,{}
120,1
323,{}
121,0
122,0
123,1
403,{}
124,0
125,0
126,0
127,1
161,{}
128,0
129,2
301,{}
436,{}
130,1
328,{}
131,1
237,{}
132,0
133,1
450,{}
134,1
486,{}
135,1
230,{}
136,0
137,0
138,0
139,0
140,2
178,{}
319,{}
141,0
142,0
143,0
144,1
291,{}
145,1
328,{}
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,2
353,{}
456,{}
155,0
156,0
157,1
203,{}
158,0
159,1
191,{}
160,2
209,{}
492,{}
161,1
466,{}
162,0
163,1
177,{}
164,0
165,1
295,{}
166,0
167,0
168,0
169,1
337,{}
170,1
247,{}
171,1
208,{}
172,3
179,{}
264,{}
476,{}
173,0
174,1
189,{}
175,1
409,{}
176,1
482,{}
177,1
365,{}
178,1
226,{}
179,0
180,0
181,0
182,0
183,1
207,{}
184,0
185,2
337,{}
434,{}
186,1
321,{}
187,1
367,{}
188,0
189,1
322,{}
190,0
191,0
192,0
193,1
395,{}
194,1
289,{}
195,0
196,1
359,{}
197,1
213,{}
198,1
391,{}
199,1
407,{}
200,0
201,0
202,0
203,0
204,1
294,{}
205,1
300,{}
206,1
295,{}
207,0
208,1
344,{}
209,2
391,{}
407,{}
210,2
269,{}
446,{}
211,1
319,{}
212,0
213,0
214,0
215,0
216,0
217,0
218,1
447,{}
219,1
301,{}
220,1
221,{}
221,1
306,{}
222,0
223,0
224,1
427,{}
225,0
226,1
370,{}
227,1
334,{}
228,2
425,{}
476,{}
229,0
230,2
231,{}
237,{}
231,1
245,{}
232,1
278,{}
233,1
435,{}
234,0
235,2
348,{}
454,{}
236,1
393,{}
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,1
499,{}
247,1
302,{}
248,0
249,0
250,0
251,0
252,0
253,2
304,{}
478,{}
254,1
294,{}
255,0
256,0
257,0
258,3
303,{}
334,{}
473,{}
259,0
260,0
261,1
450,{}
262,2
293,{}
386,{}
263,0
264,0
265,1
449,{}
266,0
267,0
268,2
352,{}
482,{}
269,1
421,{}
270,1
272,{}
271,0
272,0
273,0
274,0
275,1
485,{}
276,1
407,{}
277,0
278,1
408,{}
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,1
412,{}
287,1
304,{}
288,0
289,1
303,{}
290,0
291,2
324,{}
448,{}
292,1
413,{}
293,0
294,0
295,1
377,{}
296,0
297,0
298,1
470,{}
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,1
444,{}
307,1
482,{}
308,0
309,0
310,0
311,0
312,0
313,1
332,{}
314,0
315,1
352,{}
316,0
317,1
457,{}
318,1
343,{}
319,0
320,1
489,{}
321,1
336,{}
322,0
323,0
324,0
325,0
326,1
487,{}
327,0
328,0
329,0
330,0
331,0
332,1
349,{}
333,1
475,{}
334,0
335,0
336,0
337,0
338,0
339,0
340,1
372,{}
341,0
342,0
343,0
344,1
395,{}
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,1
435,{}
353,1
355,{}
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,1
414,{}
367,0
368,1
456,{}
369,0
370,0
371,1
394,{}
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,1
440,{}
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,1
483,{}
390,1
454,{}
391,0
392,0
393,0
394,0
395,0
396,1
435,{}
397,0
398,0
399,2
434,{}
463,{}
400,0
401,0
402,0
403,0
404,0
405,1
432,{}
406,0
407,0
408,0
409,0
410,0
411,0
412,1
458,{}
413,0
414,0
415,0
416,2
485,{}
488,{}
417,0
418,0
419,0
420,0
421,0
422,0
423,1
449,{}
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,1
472,{}
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
