#network.py erdos-renyi --n 500 --p 0.002 --total 5
# GMT Mon Sep 14 20:40:35 2020
# 
0,0
1,2
95,{}
426,{}
2,0
3,0
4,0
5,1
300,{}
6,1
271,{}
7,2
278,{}
446,{}
8,0
9,0
10,3
16,{}
48,{}
410,{}
11,2
203,{}
289,{}
12,0
13,1
40,{}
14,1
82,{}
15,0
16,2
128,{}
234,{}
17,2
36,{}
453,{}
18,0
19,0
20,0
21,1
50,{}
22,1
424,{}
23,1
168,{}
24,1
254,{}
25,0
26,2
226,{}
386,{}
27,0
28,1
229,{}
29,2
79,{}
355,{}
30,0
31,1
332,{}
32,0
33,1
164,{}
34,1
392,{}
35,0
36,1
235,{}
37,0
38,1
477,{}
39,0
40,0
41,0
42,0
43,1
203,{}
44,2
391,{}
423,{}
45,3
81,{}
341,{}
437,{}
46,1
220,{}
47,0
48,1
122,{}
49,1
211,{}
50,2
52,{}
441,{}
51,1
78,{}
52,0
53,2
145,{}
208,{}
54,0
55,0
56,2
150,{}
353,{}
57,0
58,0
59,3
199,{}
203,{}
335,{}
60,0
61,1
346,{}
62,1
432,{}
63,3
89,{}
243,{}
373,{}
64,0
65,2
82,{}
416,{}
66,0
67,0
68,0
69,0
70,1
223,{}
71,0
72,1
377,{}
73,0
74,0
75,0
76,1
405,{}
77,0
78,0
79,2
441,{}
465,{}
80,0
81,0
82,1
372,{}
83,1
280,{}
84,0
85,2
131,{}
373,{}
86,3
162,{}
235,{}
329,{}
87,2
190,{}
454,{}
88,0
89,1
475,{}
90,1
219,{}
91,2
270,{}
483,{}
92,1
168,{}
93,1
350,{}
94,1
138,{}
95,0
96,0
97,0
98,2
118,{}
222,{}
99,1
250,{}
100,1
369,{}
101,0
102,1
105,{}
103,0
104,0
105,0
106,0
107,0
108,1
261,{}
109,1
315,{}
110,0
111,0
112,0
113,0
114,0
115,2
171,{}
297,{}
116,0
117,0
118,1
175,{}
119,2
369,{}
488,{}
120,2
413,{}
489,{}
121,1
164,{}
122,1
372,{}
123,2
169,{}
386,{}
124,0
125,0
126,1
470,{}
127,2
193,{}
366,{}
128,2
161,{}
347,{}
129,1
194,{}
130,0
131,2
153,{}
499,{}
132,0
133,1
246,{}
134,1
390,{}
135,0
136,0
137,2
226,{}
460,{}
138,0
139,0
140,1
331,{}
141,0
142,1
457,{}
143,1
269,{}
144,0
145,2
337,{}
444,{}
146,1
241,{}
147,0
148,0
149,1
248,{}
150,0
151,1
319,{}
152,1
427,{}
153,1
426,{}
154,0
155,1
231,{}
156,1
349,{}
157,0
158,2
372,{}
472,{}
159,1
281,{}
160,1
322,{}
161,2
166,{}
176,{}
162,1
314,{}
163,0
164,2
329,{}
426,{}
165,1
333,{}
166,1
258,{}
167,0
168,0
169,0
170,2
468,{}
492,{}
171,0
172,0
173,0
174,2
226,{}
271,{}
175,1
187,{}
176,0
177,0
178,2
305,{}
339,{}
179,0
180,1
402,{}
181,0
182,1
360,{}
183,1
229,{}
184,0
185,1
343,{}
186,2
391,{}
398,{}
187,0
188,0
189,2
250,{}
472,{}
190,1
485,{}
191,0
192,0
193,0
194,0
195,0
196,0
197,2
258,{}
415,{}
198,0
199,0
200,0
201,0
202,2
364,{}
479,{}
203,0
204,1
386,{}
205,2
420,{}
463,{}
206,0
207,0
208,0
209,1
353,{}
210,0
211,1
444,{}
212,0
213,1
358,{}
214,2
246,{}
418,{}
215,1
473,{}
216,0
217,2
231,{}
460,{}
218,0
219,0
220,3
330,{}
414,{}
487,{}
221,1
471,{}
222,1
307,{}
223,1
410,{}
224,0
225,0
226,0
227,0
228,1
324,{}
229,1
240,{}
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,1
285,{}
239,0
240,3
258,{}
288,{}
294,{}
241,0
242,0
243,0
244,0
245,0
246,0
247,2
264,{}
375,{}
248,0
249,0
250,0
251,0
252,0
253,0
254,1
334,{}
255,0
256,1
361,{}
257,1
486,{}
258,0
259,0
260,2
410,{}
416,{}
261,0
262,0
263,0
264,0
265,0
266,2
349,{}
457,{}
267,0
268,1
452,{}
269,1
491,{}
270,0
271,1
487,{}
272,0
273,2
317,{}
462,{}
274,0
275,1
289,{}
276,0
277,1
291,{}
278,1
435,{}
279,0
280,0
281,0
282,0
283,1
344,{}
284,1
494,{}
285,1
344,{}
286,0
287,1
340,{}
288,1
293,{}
289,0
290,0
291,0
292,0
293,0
294,0
295,1
326,{}
296,0
297,0
298,1
429,{}
299,2
353,{}
435,{}
300,0
301,0
302,0
303,0
304,0
305,2
448,{}
492,{}
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,1
425,{}
314,1
407,{}
315,0
316,0
317,0
318,0
319,0
320,1
406,{}
321,1
360,{}
322,0
323,1
474,{}
324,0
325,1
491,{}
326,0
327,1
400,{}
328,0
329,0
330,0
331,0
332,1
373,{}
333,1
463,{}
334,0
335,0
336,0
337,0
338,0
339,1
450,{}
340,1
369,{}
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,1
448,{}
349,0
350,0
351,0
352,0
353,0
354,1
355,{}
355,0
356,0
357,1
395,{}
358,0
359,0
360,0
361,1
401,{}
362,0
363,0
364,0
365,0
366,0
367,1
482,{}
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,2
425,{}
440,{}
376,0
377,1
452,{}
378,0
379,1
398,{}
380,0
381,1
468,{}
382,0
383,0
384,0
385,1
435,{}
386,0
387,0
388,0
389,1
433,{}
390,0
391,1
416,{}
392,0
393,0
394,0
395,1
446,{}
396,0
397,1
478,{}
398,0
399,0
400,0
401,0
402,1
445,{}
403,1
434,{}
404,0
405,0
406,0
407,0
408,1
419,{}
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,1
454,{}
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,1
469,{}
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,1
465,{}
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,1
468,{}
465,0
466,0
467,0
468,0
469,1
480,{}
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
