#network.py erdos-renyi --n 500 --p 0.0015 --total 5
# GMT Mon Sep 14 20:40:23 2020
# 
0,2
263,{}
318,{}
1,0
2,1
80,{}
3,0
4,0
5,0
6,0
7,0
8,1
140,{}
9,0
10,0
11,0
12,1
417,{}
13,0
14,0
15,0
16,1
185,{}
17,0
18,0
19,1
294,{}
20,0
21,0
22,0
23,0
24,0
25,2
156,{}
206,{}
26,1
143,{}
27,0
28,0
29,0
30,0
31,1
368,{}
32,1
462,{}
33,0
34,0
35,0
36,1
247,{}
37,2
100,{}
479,{}
38,0
39,1
95,{}
40,0
41,1
95,{}
42,1
420,{}
43,2
60,{}
376,{}
44,2
304,{}
387,{}
45,0
46,2
203,{}
414,{}
47,0
48,0
49,0
50,0
51,0
52,1
320,{}
53,2
269,{}
342,{}
54,1
362,{}
55,1
240,{}
56,1
76,{}
57,0
58,1
453,{}
59,0
60,1
483,{}
61,1
79,{}
62,0
63,1
315,{}
64,0
65,1
390,{}
66,0
67,2
71,{}
273,{}
68,1
437,{}
69,1
97,{}
70,0
71,1
328,{}
72,1
305,{}
73,0
74,0
75,0
76,0
77,1
244,{}
78,0
79,0
80,0
81,0
82,1
330,{}
83,1
264,{}
84,0
85,1
359,{}
86,0
87,0
88,0
89,0
90,1
148,{}
91,2
290,{}
460,{}
92,1
144,{}
93,1
326,{}
94,1
156,{}
95,0
96,0
97,1
158,{}
98,1
305,{}
99,1
280,{}
100,0
101,1
354,{}
102,0
103,0
104,0
105,1
223,{}
106,2
127,{}
474,{}
107,1
322,{}
108,0
109,1
337,{}
110,0
111,1
352,{}
112,0
113,0
114,0
115,0
116,0
117,1
184,{}
118,0
119,1
336,{}
120,0
121,2
185,{}
189,{}
122,0
123,0
124,0
125,0
126,1
476,{}
127,1
402,{}
128,0
129,1
373,{}
130,2
465,{}
486,{}
131,1
407,{}
132,0
133,1
348,{}
134,0
135,0
136,1
414,{}
137,1
401,{}
138,0
139,0
140,1
371,{}
141,0
142,0
143,0
144,0
145,0
146,0
147,1
354,{}
148,1
370,{}
149,0
150,1
412,{}
151,1
398,{}
152,0
153,1
432,{}
154,2
363,{}
374,{}
155,1
399,{}
156,0
157,1
400,{}
158,0
159,2
209,{}
242,{}
160,2
220,{}
339,{}
161,0
162,1
188,{}
163,0
164,0
165,0
166,2
179,{}
339,{}
167,0
168,1
374,{}
169,1
440,{}
170,1
311,{}
171,0
172,1
280,{}
173,1
329,{}
174,0
175,0
176,1
217,{}
177,0
178,0
179,0
180,0
181,0
182,2
204,{}
377,{}
183,0
184,0
185,0
186,0
187,1
432,{}
188,1
339,{}
189,1
348,{}
190,0
191,0
192,0
193,0
194,0
195,2
241,{}
481,{}
196,0
197,0
198,1
242,{}
199,0
200,1
358,{}
201,3
296,{}
331,{}
341,{}
202,0
203,1
439,{}
204,1
261,{}
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,2
409,{}
427,{}
216,0
217,1
448,{}
218,1
484,{}
219,0
220,0
221,3
326,{}
329,{}
488,{}
222,1
344,{}
223,0
224,0
225,0
226,2
367,{}
376,{}
227,0
228,0
229,0
230,1
241,{}
231,1
238,{}
232,0
233,0
234,0
235,0
236,0
237,1
440,{}
238,1
240,{}
239,1
466,{}
240,0
241,0
242,0
243,0
244,0
245,1
325,{}
246,1
334,{}
247,0
248,1
364,{}
249,0
250,0
251,1
400,{}
252,1
288,{}
253,0
254,0
255,1
361,{}
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,2
343,{}
378,{}
278,1
361,{}
279,1
412,{}
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,1
490,{}
290,1
374,{}
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,1
389,{}
305,0
306,1
325,{}
307,0
308,0
309,0
310,2
385,{}
426,{}
311,0
312,0
313,0
314,0
315,1
437,{}
316,1
453,{}
317,0
318,1
423,{}
319,0
320,0
321,0
322,1
438,{}
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,2
399,{}
416,{}
331,0
332,0
333,1
475,{}
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,1
499,{}
344,0
345,0
346,0
347,0
348,1
371,{}
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,2
358,{}
440,{}
357,1
407,{}
358,0
359,0
360,0
361,0
362,1
461,{}
363,1
468,{}
364,1
420,{}
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,1
411,{}
388,0
389,1
402,{}
390,1
465,{}
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,1
434,{}
409,0
410,0
411,0
412,1
430,{}
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,1
490,{}
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,1
474,{}
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
