1,53,{}
2,61,{}
4,52,{}
4,238,{}
7,491,{}
13,215,{}
13,380,{}
14,476,{}
16,283,{}
16,311,{}
16,464,{}
17,267,{}
19,78,{}
20,418,{}
23,366,{}
28,158,{}
28,282,{}
31,41,{}
31,137,{}
38,203,{}
41,140,{}
47,445,{}
49,355,{}
53,415,{}
53,470,{}
57,197,{}
64,167,{}
66,240,{}
71,158,{}
76,300,{}
77,394,{}
82,149,{}
86,267,{}
90,202,{}
91,312,{}
95,147,{}
98,431,{}
102,373,{}
105,160,{}
109,236,{}
109,410,{}
110,387,{}
115,447,{}
117,342,{}
118,355,{}
119,239,{}
123,433,{}
126,147,{}
126,195,{}
131,492,{}
136,443,{}
138,182,{}
141,472,{}
142,486,{}
146,344,{}
150,380,{}
151,294,{}
159,402,{}
160,237,{}
171,230,{}
174,198,{}
176,330,{}
177,487,{}
178,212,{}
179,255,{}
182,367,{}
189,437,{}
190,437,{}
191,393,{}
193,206,{}
195,231,{}
196,247,{}
204,231,{}
212,303,{}
212,366,{}
217,354,{}
218,289,{}
219,427,{}
222,328,{}
223,283,{}
226,270,{}
226,330,{}
228,332,{}
228,466,{}
233,407,{}
236,327,{}
243,344,{}
243,381,{}
244,328,{}
256,321,{}
256,464,{}
261,334,{}
267,392,{}
271,381,{}
274,287,{}
277,372,{}
285,398,{}
286,376,{}
287,443,{}
288,468,{}
289,451,{}
291,342,{}
294,489,{}
298,348,{}
300,490,{}
305,327,{}
314,327,{}
319,398,{}
323,459,{}
324,434,{}
325,496,{}
329,478,{}
336,412,{}
337,475,{}
340,441,{}
344,485,{}
349,382,{}
359,426,{}
377,470,{}
377,483,{}
380,396,{}
382,398,{}
382,450,{}
404,430,{}
427,463,{}
452,477,{}
464,475,{}
