#network.py erdos-renyi --n 500 --p 0.0015 --total 5
# GMT Mon Sep 14 20:40:23 2020
# 
0,2
6,{}
16,{}
1,0
2,0
3,1
357,{}
4,0
5,1
69,{}
6,0
7,1
276,{}
8,1
169,{}
9,0
10,1
115,{}
11,2
305,{}
354,{}
12,0
13,1
306,{}
14,0
15,0
16,0
17,0
18,0
19,0
20,1
193,{}
21,0
22,2
190,{}
357,{}
23,1
141,{}
24,0
25,1
90,{}
26,1
372,{}
27,1
79,{}
28,0
29,0
30,0
31,0
32,1
432,{}
33,1
288,{}
34,0
35,1
198,{}
36,0
37,0
38,0
39,1
286,{}
40,0
41,0
42,0
43,1
267,{}
44,3
72,{}
174,{}
257,{}
45,0
46,1
466,{}
47,0
48,0
49,0
50,5
62,{}
201,{}
256,{}
358,{}
464,{}
51,0
52,0
53,0
54,2
99,{}
306,{}
55,0
56,0
57,1
90,{}
58,0
59,0
60,1
235,{}
61,1
422,{}
62,0
63,1
194,{}
64,1
417,{}
65,0
66,3
186,{}
233,{}
394,{}
67,1
211,{}
68,1
106,{}
69,0
70,0
71,1
319,{}
72,0
73,1
160,{}
74,2
240,{}
296,{}
75,0
76,1
355,{}
77,2
163,{}
400,{}
78,0
79,0
80,1
365,{}
81,1
95,{}
82,1
176,{}
83,0
84,1
305,{}
85,0
86,2
162,{}
365,{}
87,2
231,{}
306,{}
88,0
89,0
90,1
396,{}
91,1
137,{}
92,0
93,0
94,1
289,{}
95,0
96,0
97,1
219,{}
98,0
99,0
100,0
101,0
102,0
103,2
161,{}
238,{}
104,2
312,{}
499,{}
105,0
106,1
258,{}
107,3
274,{}
438,{}
497,{}
108,1
470,{}
109,3
252,{}
254,{}
489,{}
110,0
111,0
112,0
113,1
207,{}
114,0
115,0
116,0
117,1
248,{}
118,0
119,0
120,1
157,{}
121,0
122,1
488,{}
123,0
124,1
365,{}
125,0
126,0
127,0
128,1
285,{}
129,0
130,0
131,0
132,0
133,2
383,{}
441,{}
134,0
135,0
136,0
137,1
272,{}
138,0
139,0
140,0
141,1
492,{}
142,0
143,0
144,0
145,0
146,0
147,0
148,1
334,{}
149,0
150,0
151,0
152,1
362,{}
153,0
154,1
438,{}
155,1
469,{}
156,1
288,{}
157,0
158,0
159,2
280,{}
382,{}
160,0
161,0
162,2
202,{}
208,{}
163,0
164,3
186,{}
236,{}
448,{}
165,0
166,0
167,1
216,{}
168,0
169,1
488,{}
170,0
171,1
479,{}
172,0
173,1
270,{}
174,1
360,{}
175,0
176,1
265,{}
177,0
178,3
184,{}
250,{}
295,{}
179,0
180,0
181,0
182,0
183,0
184,1
364,{}
185,2
233,{}
452,{}
186,0
187,0
188,0
189,0
190,0
191,3
231,{}
374,{}
413,{}
192,0
193,1
447,{}
194,0
195,0
196,0
197,0
198,0
199,0
200,1
420,{}
201,0
202,0
203,0
204,2
366,{}
373,{}
205,1
480,{}
206,0
207,0
208,0
209,1
334,{}
210,1
467,{}
211,0
212,0
213,0
214,0
215,0
216,0
217,4
236,{}
348,{}
396,{}
471,{}
218,2
329,{}
459,{}
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,1
310,{}
227,1
261,{}
228,0
229,0
230,1
492,{}
231,2
363,{}
450,{}
232,0
233,0
234,0
235,1
415,{}
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,1
324,{}
244,0
245,1
422,{}
246,1
396,{}
247,1
338,{}
248,1
418,{}
249,1
475,{}
250,0
251,0
252,0
253,0
254,0
255,0
256,2
332,{}
437,{}
257,0
258,1
394,{}
259,0
260,0
261,0
262,2
391,{}
447,{}
263,1
289,{}
264,2
267,{}
346,{}
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,1
275,{}
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,1
449,{}
285,0
286,0
287,0
288,2
420,{}
423,{}
289,1
321,{}
290,1
337,{}
291,0
292,0
293,0
294,1
386,{}
295,0
296,1
472,{}
297,0
298,0
299,0
300,0
301,0
302,0
303,1
349,{}
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,1
368,{}
314,1
385,{}
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,1
485,{}
323,0
324,1
344,{}
325,1
469,{}
326,1
444,{}
327,1
467,{}
328,0
329,0
330,0
331,0
332,0
333,2
343,{}
362,{}
334,0
335,1
458,{}
336,0
337,0
338,1
350,{}
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,1
380,{}
348,0
349,0
350,0
351,2
397,{}
461,{}
352,0
353,0
354,0
355,0
356,2
378,{}
411,{}
357,0
358,0
359,0
360,0
361,0
362,1
415,{}
363,0
364,0
365,0
366,0
367,0
368,1
437,{}
369,1
410,{}
370,0
371,1
385,{}
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,1
449,{}
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,1
493,{}
389,0
390,1
400,{}
391,1
468,{}
392,0
393,0
394,0
395,1
468,{}
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,1
443,{}
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,1
494,{}
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,1
463,{}
428,0
429,0
430,1
487,{}
431,0
432,0
433,0
434,0
435,0
436,0
437,1
452,{}
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
