#network.py barabasi-albert --nodos 500 --m 4
# GMT Mon Sep 14 20:41:41 2020
# 
0,43
1,{}
2,{}
3,{}
4,{}
6,{}
7,{}
8,{}
13,{}
16,{}
18,{}
19,{}
23,{}
24,{}
29,{}
38,{}
48,{}
55,{}
69,{}
89,{}
98,{}
114,{}
118,{}
127,{}
131,{}
132,{}
139,{}
141,{}
163,{}
204,{}
217,{}
302,{}
310,{}
332,{}
342,{}
349,{}
353,{}
363,{}
367,{}
390,{}
463,{}
483,{}
493,{}
494,{}
1,71
2,{}
3,{}
4,{}
5,{}
6,{}
10,{}
13,{}
14,{}
15,{}
17,{}
22,{}
24,{}
30,{}
32,{}
35,{}
37,{}
42,{}
45,{}
47,{}
51,{}
62,{}
65,{}
66,{}
104,{}
107,{}
109,{}
113,{}
118,{}
129,{}
130,{}
132,{}
137,{}
144,{}
150,{}
151,{}
156,{}
166,{}
182,{}
197,{}
199,{}
202,{}
209,{}
223,{}
228,{}
232,{}
239,{}
240,{}
242,{}
243,{}
245,{}
260,{}
265,{}
275,{}
281,{}
300,{}
301,{}
304,{}
333,{}
361,{}
369,{}
387,{}
420,{}
421,{}
442,{}
445,{}
455,{}
456,{}
459,{}
485,{}
487,{}
497,{}
2,72
3,{}
4,{}
5,{}
6,{}
7,{}
9,{}
11,{}
12,{}
13,{}
15,{}
17,{}
19,{}
20,{}
21,{}
23,{}
24,{}
25,{}
26,{}
27,{}
28,{}
30,{}
33,{}
39,{}
44,{}
45,{}
48,{}
50,{}
51,{}
52,{}
55,{}
70,{}
77,{}
82,{}
83,{}
87,{}
92,{}
101,{}
102,{}
110,{}
143,{}
153,{}
157,{}
193,{}
212,{}
235,{}
237,{}
243,{}
244,{}
248,{}
274,{}
288,{}
297,{}
311,{}
316,{}
323,{}
340,{}
341,{}
345,{}
370,{}
396,{}
401,{}
402,{}
407,{}
414,{}
428,{}
435,{}
437,{}
441,{}
464,{}
475,{}
489,{}
494,{}
3,46
4,{}
5,{}
7,{}
8,{}
9,{}
11,{}
12,{}
14,{}
17,{}
18,{}
26,{}
32,{}
34,{}
47,{}
49,{}
60,{}
61,{}
68,{}
87,{}
93,{}
104,{}
106,{}
113,{}
124,{}
136,{}
145,{}
166,{}
169,{}
172,{}
178,{}
201,{}
203,{}
209,{}
236,{}
254,{}
257,{}
284,{}
287,{}
290,{}
299,{}
308,{}
309,{}
370,{}
393,{}
400,{}
441,{}
4,48
5,{}
7,{}
8,{}
9,{}
14,{}
20,{}
21,{}
22,{}
28,{}
33,{}
35,{}
37,{}
38,{}
43,{}
47,{}
49,{}
58,{}
59,{}
