#network.py barabasi-albert --nodos 5000 --m 4
# GMT Mon Sep 14 20:43:12 2020
# 
0,94
1,{}
2,{}
3,{}
4,{}
5,{}
11,{}
13,{}
14,{}
20,{}
22,{}
23,{}
27,{}
40,{}
41,{}
49,{}
52,{}
57,{}
87,{}
96,{}
105,{}
107,{}
123,{}
186,{}
196,{}
207,{}
223,{}
258,{}
273,{}
297,{}
323,{}
343,{}
351,{}
397,{}
473,{}
566,{}
659,{}
784,{}
886,{}
1068,{}
1333,{}
1387,{}
1500,{}
1551,{}
1556,{}
1562,{}
1611,{}
1642,{}
1688,{}
1701,{}
1750,{}
1774,{}
1786,{}
1806,{}
1823,{}
1903,{}
2129,{}
2140,{}
2151,{}
2160,{}
2218,{}
2266,{}
2334,{}
2403,{}
2436,{}
2508,{}
2543,{}
2765,{}
2862,{}
2913,{}
2992,{}
3026,{}
3346,{}
3509,{}
3528,{}
3642,{}
3655,{}
3692,{}
3783,{}
3956,{}
4171,{}
4200,{}
4385,{}
4402,{}
4490,{}
4501,{}
4513,{}
4600,{}
4733,{}
4734,{}
4760,{}
4778,{}
4782,{}
4846,{}
4929,{}
1,145
2,{}
3,{}
4,{}
5,{}
6,{}
7,{}
8,{}
9,{}
10,{}
11,{}
12,{}
14,{}
16,{}
17,{}
20,{}
21,{}
22,{}
35,{}
65,{}
67,{}
70,{}
81,{}
86,{}
112,{}
131,{}
148,{}
150,{}
153,{}
168,{}
203,{}
216,{}
238,{}
245,{}
250,{}
275,{}
284,{}
324,{}
327,{}
378,{}
384,{}
436,{}
450,{}
457,{}
481,{}
509,{}
530,{}
532,{}
565,{}
579,{}
612,{}
641,{}
658,{}
731,{}
743,{}
803,{}
847,{}
874,{}
895,{}
902,{}
903,{}
945,{}
947,{}
950,{}
959,{}
983,{}
994,{}
1067,{}
1105,{}
1122,{}
1132,{}
1138,{}
1153,{}
1214,{}
1230,{}
1240,{}
1429,{}
1438,{}
1463,{}
1476,{}
1489,{}
1525,{}
1579,{}
1596,{}
1609,{}
1627,{}
1666,{}
1673,{}
1808,{}
1916,{}
1920,{}
2042,{}
2085,{}
2132,{}
2149,{}
2200,{}
2293,{}
2426,{}
2524,{}
2570,{}
2648,{}
2672,{}
2804,{}
2825,{}
2875,{}
2916,{}
2934,{}
2944,{}
3101,{}
3115,{}
3145,{}
3169,{}
3179,{}
3266,{}
3286,{}
3306,{}
3366,{}
3421,{}
3616,{}
3636,{}
3641,{}
3646,{}
3706,{}
3721,{}
3757,{}
3896,{}
4056,{}
4094,{}
4197,{}
4211,{}
4213,{}
4270,{}
4313,{}
4363,{}
4366,{}
4470,{}
4485,{}
4540,{}
4624,{}
4632,{}
4640,{}
4679,{}
4753,{}
4754,{}
4757,{}
4806,{}
2,169
3,{}
4,{}
5,{}
7,{}
8,{}
9,{}
11,{}
12,{}
16,{}
17,{}
19,{}
30,{}
31,{}
33,{}
38,{}
40,{}
45,{}
46,{}
51,{}
