0,1,{}
0,2,{}
0,3,{}
0,4,{}
0,5,{}
0,14,{}
0,25,{}
0,30,{}
0,66,{}
0,91,{}
0,114,{}
0,159,{}
0,178,{}
0,183,{}
0,214,{}
0,220,{}
0,260,{}
0,266,{}
0,309,{}
0,347,{}
0,371,{}
0,401,{}
0,438,{}
0,484,{}
0,493,{}
0,587,{}
0,616,{}
0,655,{}
0,674,{}
0,715,{}
0,722,{}
0,772,{}
0,790,{}
0,843,{}
0,861,{}
0,1031,{}
0,1063,{}
0,1117,{}
0,1133,{}
0,1168,{}
0,1206,{}
0,1220,{}
0,1304,{}
0,1353,{}
0,1419,{}
0,1439,{}
0,1466,{}
0,1543,{}
0,1598,{}
0,1630,{}
0,1792,{}
0,1848,{}
0,1875,{}
0,1936,{}
0,1972,{}
0,2004,{}
0,2329,{}
0,2331,{}
0,2363,{}
0,2425,{}
0,2440,{}
0,2475,{}
0,2610,{}
0,2651,{}
0,2656,{}
0,2763,{}
0,2768,{}
0,2821,{}
0,3064,{}
0,3103,{}
0,3162,{}
0,3181,{}
0,3223,{}
0,3350,{}
0,3368,{}
0,3417,{}
0,3419,{}
0,3421,{}
0,3449,{}
0,3572,{}
0,3735,{}
0,3774,{}
0,3851,{}
0,4029,{}
0,4180,{}
0,4505,{}
0,4822,{}
0,4971,{}
0,4983,{}
1,2,{}
1,3,{}
1,5,{}
1,6,{}
1,7,{}
1,8,{}
1,9,{}
1,10,{}
1,23,{}
1,27,{}
1,28,{}
1,39,{}
1,47,{}
1,49,{}
1,59,{}
1,61,{}
1,77,{}
1,90,{}
1,99,{}
1,100,{}
1,102,{}
1,106,{}
1,113,{}
1,142,{}
1,171,{}
1,172,{}
1,173,{}
1,184,{}
1,189,{}
1,224,{}
1,240,{}
1,305,{}
1,342,{}
1,356,{}
1,358,{}
1,366,{}
1,418,{}
1,436,{}
1,448,{}
1,461,{}
1,485,{}
1,560,{}
1,581,{}
1,619,{}
1,634,{}
1,653,{}
1,674,{}
1,683,{}
1,687,{}
1,689,{}
1,716,{}
1,735,{}
1,771,{}
1,787,{}
1,829,{}
1,831,{}
1,884,{}
1,951,{}
1,961,{}
1,971,{}
1,983,{}
1,988,{}
1,989,{}
1,1004,{}
1,1033,{}
1,1042,{}
1,1043,{}
1,1054,{}
1,1055,{}
1,1111,{}
1,1152,{}
1,1192,{}
1,1207,{}
1,1208,{}
1,1237,{}
1,1300,{}
1,1411,{}
1,1550,{}
1,1575,{}
1,1578,{}
1,1706,{}
1,1817,{}
1,1854,{}
1,1888,{}
1,2031,{}
1,2055,{}
1,2056,{}
1,2079,{}
1,2162,{}
1,2181,{}
1,2188,{}
1,2235,{}
1,2262,{}
1,2284,{}
1,2464,{}
1,2474,{}
1,2579,{}
1,2580,{}
1,2589,{}
1,2648,{}
1,2674,{}
1,2707,{}
1,2712,{}
1,2807,{}
1,2820,{}
1,2862,{}
1,2863,{}
1,2922,{}
1,2970,{}
1,3026,{}
1,3157,{}
1,3192,{}
1,3212,{}
1,3447,{}
1,3541,{}
1,3570,{}
1,3596,{}
1,3642,{}
1,3651,{}
1,3717,{}
1,3800,{}
1,3861,{}
1,3864,{}
1,3928,{}
1,4094,{}
1,4308,{}
1,4321,{}
1,4366,{}
1,4472,{}
1,4492,{}
1,4538,{}
1,4651,{}
1,4668,{}
1,4719,{}
1,4995,{}
2,3,{}
2,4,{}
2,7,{}
2,9,{}
2,10,{}
2,11,{}
2,12,{}
2,13,{}
2,15,{}
2,16,{}
2,17,{}
2,18,{}
2,20,{}
2,32,{}
2,33,{}
2,38,{}
2,42,{}
2,43,{}
2,44,{}
2,45,{}
2,54,{}
2,58,{}
2,78,{}
2,81,{}
2,83,{}
2,87,{}
2,88,{}
2,94,{}
2,97,{}
2,105,{}
2,117,{}
2,126,{}
2,138,{}
2,139,{}
2,140,{}
2,149,{}
2,155,{}
2,166,{}
2,169,{}
2,171,{}
2,182,{}
2,190,{}
2,198,{}
2,201,{}
2,207,{}
2,209,{}
2,216,{}
2,220,{}
2,221,{}
2,257,{}
2,268,{}
2,279,{}
2,299,{}
2,304,{}
2,306,{}
2,315,{}
2,325,{}
2,327,{}
2,336,{}
2,344,{}
2,345,{}
2,359,{}
2,361,{}
2,366,{}
2,372,{}
2,373,{}
2,376,{}
2,381,{}
2,382,{}
2,388,{}
2,391,{}
2,404,{}
2,416,{}
2,419,{}
2,434,{}
2,449,{}
2,452,{}
2,454,{}
2,459,{}
2,464,{}
2,488,{}
2,502,{}
2,505,{}
2,525,{}
2,529,{}
2,530,{}
2,542,{}
2,558,{}
2,561,{}
2,564,{}
2,570,{}
2,572,{}
2,600,{}
2,612,{}
2,636,{}
2,647,{}
2,650,{}
2,661,{}
2,678,{}
2,680,{}
2,683,{}
2,696,{}
2,699,{}
2,713,{}
2,739,{}
2,759,{}
2,764,{}
2,774,{}
2,783,{}
2,788,{}
2,797,{}
2,798,{}
2,805,{}
2,855,{}
2,858,{}
2,868,{}
2,880,{}
2,907,{}
2,916,{}
2,918,{}
2,942,{}
2,963,{}
2,1010,{}
2,1016,{}
2,1044,{}
2,1045,{}
2,1066,{}
2,1084,{}
2,1099,{}
2,1132,{}
2,1137,{}
2,1143,{}
2,1160,{}
2,1168,{}
2,1205,{}
2,1208,{}
2,1222,{}
2,1230,{}
2,1236,{}
2,1249,{}
2,1253,{}
2,1271,{}
2,1277,{}
2,1292,{}
2,1329,{}
2,1364,{}
2,1376,{}
2,1382,{}
2,1463,{}
2,1475,{}
2,1524,{}
2,1527,{}
2,1533,{}
2,1631,{}
2,1633,{}
2,1637,{}
2,1642,{}
2,1686,{}
2,1692,{}
2,1699,{}
2,1719,{}
2,1720,{}
2,1723,{}
2,1760,{}
2,1819,{}
2,1827,{}
2,1844,{}
2,1849,{}
2,1860,{}
2,1872,{}
2,1913,{}
2,1927,{}
2,1935,{}
2,1945,{}
2,1964,{}
2,1997,{}
2,2003,{}
2,2013,{}
2,2045,{}
2,2047,{}
2,2071,{}
2,2105,{}
2,2106,{}
2,2108,{}
2,2113,{}
2,2133,{}
2,2134,{}
2,2151,{}
2,2210,{}
2,2272,{}
2,2336,{}
2,2374,{}
2,2398,{}
2,2425,{}
2,2447,{}
2,2484,{}
2,2506,{}
2,2523,{}
2,2545,{}
2,2582,{}
2,2655,{}
2,2734,{}
2,2747,{}
2,2773,{}
2,2868,{}
2,2939,{}
2,2952,{}
2,2964,{}
2,2972,{}
2,2994,{}
2,3021,{}
2,3024,{}
2,3029,{}
2,3066,{}
2,3098,{}
2,3114,{}
2,3128,{}
2,3130,{}
2,3136,{}
2,3214,{}
2,3216,{}
2,3224,{}
2,3263,{}
2,3286,{}
2,3309,{}
2,3328,{}
2,3330,{}
2,3379,{}
2,3391,{}
2,3494,{}
2,3514,{}
2,3561,{}
2,3573,{}
2,3602,{}
2,3655,{}
2,3686,{}
2,3693,{}
2,3719,{}
2,3763,{}
2,3764,{}
2,3831,{}
