0,96,{}
0,182,{}
0,385,{}
1,82,{}
1,93,{}
1,209,{}
1,459,{}
2,29,{}
2,439,{}
3,6,{}
3,184,{}
3,355,{}
4,424,{}
4,448,{}
5,416,{}
6,7,{}
6,87,{}
6,108,{}
6,497,{}
7,154,{}
7,304,{}
8,31,{}
8,32,{}
8,335,{}
8,360,{}
9,175,{}
10,127,{}
10,129,{}
10,156,{}
10,224,{}
11,98,{}
11,373,{}
12,228,{}
12,475,{}
12,498,{}
13,130,{}
13,434,{}
14,21,{}
14,53,{}
14,166,{}
14,415,{}
15,297,{}
15,439,{}
16,207,{}
17,138,{}
17,398,{}
18,84,{}
18,141,{}
18,194,{}
18,396,{}
18,472,{}
18,484,{}
19,84,{}
19,184,{}
19,248,{}
19,392,{}
20,34,{}
20,494,{}
21,149,{}
21,423,{}
21,472,{}
22,110,{}
22,398,{}
22,402,{}
22,435,{}
23,197,{}
24,62,{}
24,125,{}
24,196,{}
24,215,{}
24,369,{}
25,310,{}
25,493,{}
26,139,{}
26,284,{}
26,291,{}
26,314,{}
27,63,{}
27,104,{}
27,329,{}
28,162,{}
28,224,{}
28,417,{}
28,468,{}
29,107,{}
29,190,{}
29,240,{}
29,494,{}
30,315,{}
30,328,{}
30,350,{}
30,361,{}
31,332,{}
31,351,{}
32,173,{}
32,182,{}
32,256,{}
32,376,{}
32,427,{}
33,247,{}
33,421,{}
33,422,{}
34,356,{}
36,488,{}
37,103,{}
37,371,{}
38,71,{}
38,237,{}
40,113,{}
40,221,{}
41,53,{}
41,118,{}
41,119,{}
41,125,{}
41,175,{}
41,309,{}
41,368,{}
42,43,{}
42,59,{}
42,62,{}
42,64,{}
42,418,{}
43,210,{}
43,229,{}
43,489,{}
44,239,{}
44,493,{}
45,238,{}
45,327,{}
46,96,{}
46,110,{}
46,243,{}
46,326,{}
46,414,{}
47,117,{}
47,144,{}
47,393,{}
47,459,{}
47,461,{}
48,77,{}
48,416,{}
48,451,{}
49,94,{}
49,273,{}
49,362,{}
51,144,{}
51,381,{}
52,200,{}
52,232,{}
53,140,{}
53,153,{}
53,415,{}
54,74,{}
54,324,{}
54,377,{}
54,461,{}
55,218,{}
55,376,{}
55,401,{}
56,120,{}
56,178,{}
56,337,{}
57,98,{}
57,275,{}
57,291,{}
57,413,{}
58,173,{}
58,228,{}
59,173,{}
59,463,{}
60,162,{}
60,205,{}
60,222,{}
60,280,{}
60,323,{}
60,344,{}
61,413,{}
61,420,{}
61,427,{}
62,72,{}
62,166,{}
62,168,{}
62,179,{}
62,196,{}
62,243,{}
63,359,{}
63,443,{}
63,459,{}
64,172,{}
64,462,{}
65,140,{}
65,447,{}
66,116,{}
67,385,{}
68,185,{}
68,275,{}
68,291,{}
68,483,{}
69,368,{}
69,443,{}
69,466,{}
70,181,{}
70,182,{}
70,276,{}
70,356,{}
70,426,{}
71,276,{}
71,331,{}
71,436,{}
72,159,{}
72,330,{}
72,446,{}
73,178,{}
73,292,{}
73,478,{}
74,416,{}
75,93,{}
75,103,{}
75,130,{}
75,133,{}
75,440,{}
76,317,{}
76,499,{}
77,272,{}
77,304,{}
78,103,{}
78,183,{}
78,482,{}
79,305,{}
79,374,{}
79,480,{}
80,110,{}
80,123,{}
82,150,{}
82,401,{}
83,94,{}
83,214,{}
83,410,{}
83,436,{}
84,110,{}
84,366,{}
84,479,{}
85,168,{}
85,318,{}
86,176,{}
86,368,{}
87,99,{}
87,135,{}
88,306,{}
89,317,{}
90,357,{}
91,180,{}
91,222,{}
91,346,{}
91,362,{}
91,375,{}
92,357,{}
93,345,{}
93,379,{}
93,423,{}
94,458,{}
95,98,{}
95,163,{}
95,295,{}
95,304,{}
96,446,{}
97,174,{}
98,112,{}
98,114,{}
98,196,{}
99,229,{}
99,476,{}
101,131,{}
101,190,{}
101,373,{}
102,163,{}
102,253,{}
102,308,{}
102,399,{}
103,127,{}
103,357,{}
104,328,{}
105,197,{}
106,249,{}
106,287,{}
107,135,{}
107,368,{}
108,132,{}
108,183,{}
108,243,{}
108,298,{}
108,353,{}
108,397,{}
109,345,{}
109,455,{}
110,290,{}
110,299,{}
110,315,{}
110,326,{}
110,340,{}
111,182,{}
111,347,{}
112,137,{}
112,264,{}
112,445,{}
113,394,{}
114,282,{}
114,352,{}
114,449,{}
115,216,{}
115,338,{}
116,203,{}
116,237,{}
116,338,{}
116,463,{}
117,276,{}
117,281,{}
117,301,{}
118,121,{}
118,213,{}
119,121,{}
119,390,{}
119,393,{}
120,443,{}
121,247,{}
122,151,{}
122,416,{}
123,239,{}
123,304,{}
124,278,{}
125,358,{}
125,386,{}
126,333,{}
126,356,{}
126,454,{}
127,445,{}
127,496,{}
128,238,{}
130,169,{}
130,265,{}
130,415,{}
131,195,{}
131,279,{}
131,288,{}
131,429,{}
132,362,{}
132,410,{}
132,476,{}
133,218,{}
133,287,{}
133,300,{}
133,321,{}
133,368,{}
134,243,{}
134,261,{}
134,335,{}
135,255,{}
135,318,{}
135,397,{}
135,437,{}
135,464,{}
136,209,{}
136,242,{}
136,494,{}
137,240,{}
137,346,{}
138,188,{}
138,273,{}
138,384,{}
138,396,{}
139,262,{}
140,239,{}
141,330,{}
142,411,{}
143,207,{}
143,236,{}
143,322,{}
143,354,{}
144,175,{}
144,209,{}
144,254,{}
145,426,{}
145,444,{}
145,471,{}
146,271,{}
146,276,{}
148,221,{}
148,302,{}
148,387,{}
149,340,{}
149,348,{}
149,408,{}
150,321,{}
151,268,{}
151,312,{}
152,182,{}
152,433,{}
153,318,{}
154,354,{}
155,340,{}
155,428,{}
156,392,{}
156,477,{}
157,421,{}
158,175,{}
158,357,{}
159,241,{}
159,446,{}
160,319,{}
160,359,{}
160,382,{}
161,271,{}
161,375,{}
161,380,{}
162,264,{}
162,398,{}
162,435,{}
163,173,{}
163,304,{}
164,298,{}
164,313,{}
164,378,{}
164,479,{}
165,413,{}
166,433,{}
166,468,{}
167,175,{}
169,317,{}
169,378,{}
170,454,{}
170,494,{}
171,173,{}
171,390,{}
171,448,{}
171,473,{}
172,192,{}
172,374,{}
173,283,{}
174,234,{}
174,310,{}
174,492,{}
174,497,{}
176,187,{}
177,207,{}
178,273,{}
178,309,{}
178,451,{}
178,497,{}
179,206,{}
179,395,{}
180,471,{}
181,262,{}
181,314,{}
181,337,{}
182,271,{}
182,284,{}
182,361,{}
183,240,{}
183,401,{}
183,428,{}
184,243,{}
184,286,{}
185,234,{}
186,193,{}
186,196,{}
187,435,{}
188,422,{}
188,446,{}
188,485,{}
189,414,{}
189,488,{}
190,444,{}
191,350,{}
192,316,{}
192,418,{}
195,456,{}
196,222,{}
196,313,{}
197,293,{}
197,300,{}
199,314,{}
200,357,{}
200,435,{}
200,487,{}
201,326,{}
203,302,{}
203,456,{}
203,467,{}
203,488,{}
204,440,{}
205,350,{}
206,283,{}
207,303,{}
208,252,{}
208,471,{}
210,284,{}
210,418,{}
211,375,{}
212,328,{}
213,253,{}
214,368,{}
215,255,{}
216,379,{}
216,400,{}
217,475,{}
218,319,{}
218,364,{}
218,464,{}
219,346,{}
219,390,{}
220,229,{}
220,261,{}
221,454,{}
222,367,{}
222,443,{}
225,251,{}
225,252,{}
226,367,{}
226,397,{}
227,271,{}
227,426,{}
228,294,{}
228,318,{}
231,244,{}
231,361,{}
231,380,{}
231,484,{}
232,325,{}
232,357,{}
232,479,{}
233,342,{}
234,292,{}
234,492,{}
235,358,{}
236,389,{}
238,422,{}
239,439,{}
239,456,{}
240,249,{}
240,445,{}
240,467,{}
241,244,{}
241,331,{}
242,270,{}
242,351,{}
242,453,{}
244,464,{}
244,486,{}
244,490,{}
245,329,{}
245,391,{}
245,401,{}
246,285,{}
246,484,{}
247,257,{}
247,297,{}
249,271,{}
249,319,{}
249,350,{}
249,404,{}
250,377,{}
250,446,{}
251,459,{}
253,393,{}
254,326,{}
255,262,{}
257,327,{}
257,341,{}
257,409,{}
258,371,{}
259,304,{}
260,286,{}
260,320,{}
260,346,{}
262,295,{}
262,298,{}
263,471,{}
264,299,{}
265,481,{}
266,272,{}
266,364,{}
266,461,{}
266,493,{}
267,354,{}
267,384,{}
267,450,{}
267,460,{}
268,329,{}
268,427,{}
268,466,{}
269,481,{}
271,365,{}
271,488,{}
272,316,{}
272,444,{}
274,415,{}
275,347,{}
276,287,{}
277,330,{}
277,365,{}
278,400,{}
279,301,{}
280,366,{}
281,286,{}
282,450,{}
283,285,{}
283,389,{}
283,415,{}
283,499,{}
284,392,{}
285,336,{}
285,377,{}
287,317,{}
287,345,{}
288,362,{}
289,360,{}
289,450,{}
290,381,{}
291,412,{}
291,492,{}
292,470,{}
293,401,{}
293,423,{}
294,321,{}
295,369,{}
295,447,{}
295,466,{}
296,470,{}
296,481,{}
296,497,{}
299,331,{}
299,395,{}
299,422,{}
300,421,{}
303,338,{}
304,403,{}
304,419,{}
304,475,{}
305,404,{}
305,496,{}
306,491,{}
307,339,{}
308,354,{}
308,421,{}
308,486,{}
309,359,{}
313,333,{}
314,373,{}
315,329,{}
315,340,{}
315,421,{}
315,476,{}
317,381,{}
318,371,{}
318,386,{}
321,477,{}
322,428,{}
324,402,{}
325,342,{}
325,345,{}
327,425,{}
327,462,{}
328,369,{}
329,465,{}
329,487,{}
330,355,{}
331,375,{}
334,384,{}
334,450,{}
336,499,{}
337,348,{}
338,464,{}
339,458,{}
340,431,{}
342,387,{}
346,431,{}
347,481,{}
351,371,{}
351,394,{}
352,378,{}
352,494,{}
354,365,{}
354,399,{}
354,438,{}
355,425,{}
356,421,{}
357,418,{}
358,432,{}
358,466,{}
359,364,{}
359,429,{}
360,364,{}
360,366,{}
362,489,{}
364,398,{}
365,424,{}
365,475,{}
366,441,{}
367,394,{}
367,480,{}
370,480,{}
371,379,{}
372,451,{}
374,381,{}
374,494,{}
375,384,{}
377,495,{}
379,413,{}
385,451,{}
386,447,{}
389,417,{}
389,426,{}
392,443,{}
392,453,{}
397,474,{}
398,466,{}
399,421,{}
400,408,{}
401,450,{}
402,450,{}
405,457,{}
405,476,{}
413,457,{}
417,458,{}
417,462,{}
418,461,{}
419,482,{}
422,430,{}
424,479,{}
426,437,{}
426,479,{}
429,442,{}
429,456,{}
432,433,{}
432,441,{}
434,461,{}
435,453,{}
443,470,{}
445,464,{}
454,457,{}
454,469,{}
455,487,{}
463,466,{}
472,479,{}
472,488,{}
472,489,{}
472,493,{}
489,498,{}
496,498,{}
